Date,Ticker,% Drop,Open,Close,Recovery Date 50%,Recovery Date 75%,Recovery Date 90%,Best Recovery % Achieved,Recovery Quality,Headline Tags,Headline Link
2025-04-04,AMT,-5.57,231.25,218.37,,,,0.33,Poor Recovery (<50%),unknown,unknown
2025-04-04,ANET,-4.67,67.52,64.37,2025-04-07,2025-04-07,2025-04-07,4.3,Full Recovery (90%+),unknown,unknown
2025-04-04,ANSS,-5.33,302.99,286.85,2025-04-09,2025-04-09,2025-04-09,2.1,Full Recovery (90%+),unknown,unknown
2025-04-04,AON,-3.51,389.43,375.76,2025-04-14,,,0.63,Partial Recovery (50-75%),unknown,unknown
2025-04-04,APA,-10.07,16.61,14.94,2025-04-09,2025-04-09,,0.9,Good Recovery (75-90%),unknown,unknown
2025-04-04,APD,-5.45,278.67,263.47,2025-04-14,,,0.6,Partial Recovery (50-75%),"validity, and, reliability, of, the",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0321177
2025-04-04,APO,-6.66,116.43,108.68,2025-04-09,2025-04-09,2025-04-09,3.19,Full Recovery (90%+),unknown,unknown
2025-04-04,ARE,-3.81,84.5,81.28,,,,0.0,Poor Recovery (<50%),"22, years, later,, modders, are",https://www.theverge.com/tech/640021/simcity-4-mods
2025-04-04,ATO,-4.32,154.48,147.81,2025-04-11,2025-04-14,2025-04-14,1.84,Full Recovery (90%+),unknown,unknown
2025-04-04,AVB,-5.65,203.19,191.7,2025-04-09,2025-04-09,2025-04-17,1.31,Full Recovery (90%+),unknown,unknown
2025-04-04,AWK,-5.01,155.0,147.23,,,,0.26,Poor Recovery (<50%),unknown,unknown
2025-04-04,AZO,-3.68,3792.72,3653.24,,,,0.2,Poor Recovery (<50%),unknown,unknown
2025-04-04,BA,-4.68,143.3,136.59,2025-04-09,2025-04-09,2025-04-09,6.16,Full Recovery (90%+),unknown,unknown
2025-04-04,BAX,-6.31,30.73,28.79,2025-04-09,2025-04-09,2025-04-09,1.01,Full Recovery (90%+),unknown,unknown
2025-04-04,BDX,-5.55,219.52,207.34,,,,0.17,Poor Recovery (<50%),unknown,unknown
2025-04-04,BG,-3.85,76.13,73.2,2025-04-11,2025-04-11,2025-04-11,2.63,Full Recovery (90%+),unknown,unknown
2025-04-04,BIIB,-4.83,129.22,122.98,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-04-04,BK,-4.84,76.57,72.86,2025-04-09,2025-04-09,2025-04-09,1.62,Full Recovery (90%+),unknown,unknown
2025-04-04,BKR,-9.88,39.29,35.41,2025-04-09,2025-04-09,2025-04-17,0.9,Full Recovery (90%+),unknown,unknown
2025-04-04,BLK,-3.55,852.88,822.62,2025-04-09,2025-04-09,2025-04-09,3.09,Full Recovery (90%+),unknown,unknown
2025-04-04,BR,-4.43,235.48,225.04,2025-04-09,2025-04-14,2025-04-14,1.25,Full Recovery (90%+),unknown,unknown
2025-04-04,BRK-B,-4.91,519.0,493.54,2025-04-09,2025-04-09,2025-04-09,1.5,Full Recovery (90%+),unknown,unknown
2025-04-04,BRO,-6.03,122.39,115.01,2025-04-11,2025-04-14,,0.8,Good Recovery (75-90%),unknown,unknown
2025-04-04,BSX,-5.31,94.73,89.7,2025-04-09,2025-04-09,2025-04-09,2.43,Full Recovery (90%+),unknown,unknown
2025-04-04,C,-3.52,60.25,58.13,2025-04-09,2025-04-09,2025-04-09,4.86,Full Recovery (90%+),unknown,unknown
2025-04-04,CAH,-3.61,134.48,129.63,2025-04-14,2025-04-14,2025-04-14,1.64,Full Recovery (90%+),unknown,unknown
2025-04-04,CB,-5.56,297.22,280.68,2025-04-22,,,0.59,Partial Recovery (50-75%),unknown,unknown
2025-04-04,CBOE,-5.25,227.0,215.09,,,,0.24,Poor Recovery (<50%),unknown,unknown
2025-04-04,CCI,-7.09,108.68,100.98,,,,0.44,Poor Recovery (<50%),unknown,unknown
2025-04-04,CDNS,-4.37,243.53,232.88,2025-04-09,2025-04-09,2025-04-09,5.33,Full Recovery (90%+),unknown,unknown
2025-04-04,CDW,-3.48,149.7,144.49,2025-04-07,2025-04-09,2025-04-09,2.88,Full Recovery (90%+),unknown,unknown
2025-04-04,CEG,-5.06,180.07,170.96,2025-04-07,2025-04-07,2025-04-07,5.71,Full Recovery (90%+),unknown,unknown
2025-04-04,CF,-6.87,78.46,73.07,2025-04-23,2025-04-24,2025-04-25,1.0,Full Recovery (90%+),unknown,unknown
2025-04-04,CHD,-5.01,111.68,106.09,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-04-04,CHTR,-7.32,365.0,338.29,2025-04-25,2025-04-25,2025-04-25,1.32,Full Recovery (90%+),unknown,unknown
2025-04-04,CI,-4.12,336.27,322.4,2025-04-11,2025-04-22,2025-04-22,1.06,Full Recovery (90%+),unknown,unknown
2025-04-04,CINF,-7.01,141.61,131.69,,,,0.37,Poor Recovery (<50%),unknown,unknown
2025-04-04,CL,-5.46,96.41,91.15,2025-04-14,2025-04-17,,0.89,Good Recovery (75-90%),unknown,unknown
2025-04-04,CLX,-3.27,147.44,142.62,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-04-04,CMCSA,-4.44,34.93,33.38,2025-04-09,2025-04-09,2025-04-09,1.16,Full Recovery (90%+),unknown,unknown
2025-04-04,CME,-5.56,269.45,254.46,2025-04-14,2025-04-25,,0.79,Good Recovery (75-90%),unknown,unknown
2025-04-04,CMG,-3.07,48.79,47.29,2025-04-09,2025-04-09,2025-04-09,2.99,Full Recovery (90%+),unknown,unknown
2025-04-04,CMS,-4.83,76.38,72.69,,,,0.39,Poor Recovery (<50%),unknown,unknown
2025-04-04,CNC,-3.63,64.26,61.93,2025-04-11,2025-04-11,,0.83,Good Recovery (75-90%),unknown,unknown
2025-04-04,CNP,-3.17,37.26,36.08,2025-04-14,2025-04-14,2025-04-14,1.79,Full Recovery (90%+),unknown,unknown
2025-04-04,COF,-4.03,156.9,150.57,2025-04-07,2025-04-09,2025-04-09,5.45,Full Recovery (90%+),unknown,unknown
2025-04-04,COO,-3.85,76.72,73.77,2025-04-09,2025-04-09,2025-04-09,2.99,Full Recovery (90%+),unknown,unknown
2025-04-04,COP,-6.31,92.1,86.29,2025-04-09,2025-04-09,2025-04-24,0.95,Full Recovery (90%+),unknown,unknown
2025-04-04,COR,-4.43,291.3,278.39,2025-04-17,,,0.65,Partial Recovery (50-75%),unknown,unknown
2025-04-04,COST,-4.03,955.0,916.48,2025-04-09,2025-04-09,2025-04-09,2.03,Full Recovery (90%+),unknown,unknown
2025-04-04,CPAY,-6.39,308.27,288.57,2025-04-09,2025-04-09,2025-04-09,1.7,Full Recovery (90%+),unknown,unknown
2025-04-04,CPRT,-3.76,56.64,54.51,2025-04-09,2025-04-09,2025-04-09,3.5,Full Recovery (90%+),unknown,unknown
2025-04-04,CPT,-6.12,117.63,110.43,2025-04-23,,,0.5,Partial Recovery (50-75%),unknown,unknown
2025-04-04,CSCO,-3.74,56.66,54.54,2025-04-09,2025-04-09,2025-04-09,1.69,Full Recovery (90%+),unknown,unknown
2025-04-04,CSGP,-4.36,75.93,72.62,2025-04-07,2025-04-07,2025-04-07,3.2,Full Recovery (90%+),unknown,unknown
2025-04-04,CTAS,-6.96,204.57,190.33,2025-04-09,2025-04-09,2025-04-09,1.36,Full Recovery (90%+),unknown,unknown
2025-04-04,CTRA,-4.09,26.19,25.12,2025-04-09,,,0.7,Partial Recovery (50-75%),unknown,unknown
2025-04-04,CTSH,-4.57,72.03,68.74,2025-04-09,2025-04-09,2025-04-09,1.26,Full Recovery (90%+),unknown,unknown
2025-04-04,CTVA,-6.72,59.81,55.79,2025-04-09,2025-04-11,2025-04-14,1.47,Full Recovery (90%+),unknown,unknown
2025-04-04,CVX,-5.59,151.76,143.28,,,,0.32,Poor Recovery (<50%),unknown,unknown
2025-04-04,D,-7.46,56.98,52.73,,,,0.32,Poor Recovery (<50%),unknown,unknown
2025-04-04,DAY,-6.64,55.15,51.49,2025-04-09,2025-04-09,2025-04-09,1.73,Full Recovery (90%+),unknown,unknown
2025-04-04,DELL,-4.06,74.18,71.17,2025-04-07,2025-04-07,2025-04-07,7.88,Full Recovery (90%+),unknown,unknown
2025-04-04,DFS,-3.46,152.31,147.04,2025-04-07,2025-04-09,2025-04-09,7.67,Full Recovery (90%+),unknown,unknown
2025-04-04,DGX,-3.12,168.63,163.38,2025-04-14,2025-04-14,2025-04-22,2.38,Full Recovery (90%+),unknown,unknown
2025-04-04,DHR,-7.0,195.46,181.77,2025-04-09,2025-04-14,2025-04-23,1.12,Full Recovery (90%+),unknown,unknown
2025-04-04,DOC,-4.31,19.15,18.33,2025-04-17,,,0.6,Partial Recovery (50-75%),unknown,unknown
2025-04-04,DOW,-6.65,30.21,28.2,2025-04-09,2025-04-09,2025-04-25,0.91,Full Recovery (90%+),unknown,unknown
2025-04-04,DTE,-5.65,139.7,131.8,2025-04-22,,,0.66,Partial Recovery (50-75%),unknown,unknown
2025-04-04,DUK,-4.86,125.0,118.93,2025-04-22,,,0.59,Partial Recovery (50-75%),unknown,unknown
2025-04-04,DVN,-8.41,32.0,29.31,2025-04-09,2025-04-24,,0.8,Good Recovery (75-90%),unknown,unknown
2025-04-04,EA,-5.42,143.1,135.34,2025-04-10,2025-04-11,2025-04-11,1.45,Full Recovery (90%+),unknown,unknown
2025-04-04,EBAY,-3.53,64.68,62.4,2025-04-11,2025-04-11,2025-04-11,2.38,Full Recovery (90%+),unknown,unknown
2025-04-04,ECL,-4.12,247.99,237.77,,,,0.19,Poor Recovery (<50%),unknown,unknown
2025-04-04,ED,-4.11,114.0,109.32,2025-04-14,2025-04-22,,0.85,Good Recovery (75-90%),unknown,unknown
2025-04-04,EFX,-6.64,225.0,210.07,2025-04-09,2025-04-09,2025-04-09,3.16,Full Recovery (90%+),unknown,unknown
2025-04-04,EG,-4.73,353.77,337.02,2025-04-09,2025-04-14,2025-04-14,1.2,Full Recovery (90%+),unknown,unknown
2025-04-04,EIX,-6.43,57.63,53.92,2025-04-09,2025-04-14,2025-04-17,1.16,Full Recovery (90%+),unknown,unknown
2025-04-04,ELV,-4.75,450.29,428.89,2025-04-11,,,0.57,Partial Recovery (50-75%),unknown,unknown
2025-04-04,EMN,-3.08,77.93,75.53,2025-04-09,2025-04-09,2025-04-09,2.48,Full Recovery (90%+),unknown,unknown
2025-04-04,EOG,-4.35,114.53,109.55,2025-04-09,2025-04-24,,0.79,Good Recovery (75-90%),unknown,unknown
2025-04-04,EQIX,-3.09,790.67,766.21,2025-04-09,2025-04-09,2025-04-09,2.94,Full Recovery (90%+),unknown,unknown
2025-04-04,EQR,-5.68,67.63,63.79,2025-04-09,2025-04-09,2025-04-17,1.46,Full Recovery (90%+),unknown,unknown
2025-04-04,EQT,-6.24,49.18,46.11,2025-04-09,2025-04-09,2025-04-09,1.59,Full Recovery (90%+),unknown,unknown
2025-04-04,ERIE,-5.05,416.2,395.21,2025-04-10,2025-04-10,2025-04-10,1.37,Full Recovery (90%+),unknown,unknown
2025-04-04,ES,-6.76,62.57,58.34,,,,0.04,Poor Recovery (<50%),unknown,unknown
2025-04-04,ESS,-6.02,288.38,271.03,,,,0.35,Poor Recovery (<50%),unknown,unknown
2025-04-04,ETR,-7.05,85.02,79.03,2025-04-14,2025-04-23,2025-04-24,0.99,Full Recovery (90%+),unknown,unknown
2025-04-04,EVRG,-4.09,69.0,66.18,2025-04-15,2025-04-17,,0.78,Good Recovery (75-90%),unknown,unknown
2025-04-04,EXC,-5.64,48.06,45.35,2025-04-14,,,0.75,Partial Recovery (50-75%),unknown,unknown
2025-04-04,EXE,-6.45,106.9,100.01,2025-04-09,2025-04-17,2025-04-17,0.94,Full Recovery (90%+),unknown,unknown
2025-04-04,EXR,-3.24,142.84,138.21,2025-04-17,2025-04-22,,0.79,Good Recovery (75-90%),unknown,unknown
2025-04-04,FANG,-7.97,134.05,123.37,2025-04-09,2025-04-09,2025-04-09,1.34,Full Recovery (90%+),unknown,unknown
2025-04-04,FAST,-3.63,76.81,74.02,2025-04-09,2025-04-11,2025-04-11,2.74,Full Recovery (90%+),unknown,unknown
2025-04-04,FCX,-6.42,31.01,29.02,2025-04-07,2025-04-09,2025-04-09,4.32,Full Recovery (90%+),unknown,unknown
2025-04-04,FDS,-4.03,433.67,416.19,2025-04-09,2025-04-14,2025-04-14,1.15,Full Recovery (90%+),unknown,unknown
2025-04-04,FE,-4.26,41.12,39.37,2025-04-11,2025-04-14,2025-04-14,1.91,Full Recovery (90%+),unknown,unknown
2025-04-04,FI,-5.16,209.4,198.6,2025-04-09,2025-04-09,2025-04-09,1.71,Full Recovery (90%+),unknown,unknown
2025-04-04,FICO,-4.74,1757.2,1673.98,2025-04-09,2025-04-09,2025-04-09,3.34,Full Recovery (90%+),unknown,unknown
2025-04-04,FIS,-4.53,73.22,69.9,2025-04-09,2025-04-09,2025-04-17,3.0,Full Recovery (90%+),unknown,unknown
2025-04-04,FRT,-3.14,91.98,89.09,2025-04-14,2025-04-14,2025-04-14,2.22,Full Recovery (90%+),unknown,unknown
2025-04-04,FSLR,-4.31,134.48,128.69,2025-04-22,2025-04-22,2025-04-22,2.27,Full Recovery (90%+),unknown,unknown
2025-04-04,GD,-5.64,263.5,248.63,2025-04-09,2025-04-09,2025-04-09,2.03,Full Recovery (90%+),unknown,unknown
2025-04-04,GDDY,-4.96,173.0,164.42,2025-04-09,2025-04-09,2025-04-09,2.21,Full Recovery (90%+),unknown,unknown
2025-04-04,GE,-7.16,179.68,166.81,2025-04-09,2025-04-09,2025-04-09,2.46,Full Recovery (90%+),unknown,unknown
2025-04-04,GEHC,-4.5,63.33,60.48,2025-04-09,2025-04-09,2025-04-09,2.79,Full Recovery (90%+),unknown,unknown
2025-04-04,GEN,-4.84,24.99,23.78,2025-04-09,2025-04-09,2025-04-09,1.35,Full Recovery (90%+),unknown,unknown
2025-04-04,GL,-5.18,123.63,117.22,2025-04-09,2025-04-09,2025-04-24,1.05,Full Recovery (90%+),unknown,unknown
2025-04-04,GLW,-4.66,40.98,39.07,2025-04-09,2025-04-09,2025-04-09,2.68,Full Recovery (90%+),unknown,unknown
2025-04-04,GPN,-5.6,89.92,84.88,2025-04-09,2025-04-09,2025-04-09,1.07,Full Recovery (90%+),unknown,unknown
2025-04-04,GS,-3.32,487.0,470.81,2025-04-09,2025-04-09,2025-04-09,4.61,Full Recovery (90%+),unknown,unknown
2025-04-04,HAL,-6.42,21.35,19.98,2025-04-09,2025-04-09,2025-04-09,1.86,Full Recovery (90%+),unknown,unknown
2025-04-04,HCA,-4.29,346.5,331.65,2025-04-14,,,0.66,Partial Recovery (50-75%),unknown,unknown
2025-04-04,HES,-6.52,142.88,133.56,,,,0.47,Poor Recovery (<50%),unknown,unknown
2025-04-04,HIG,-6.06,120.89,113.57,2025-04-14,2025-04-24,,0.77,Good Recovery (75-90%),unknown,unknown
2025-04-04,HII,-4.73,194.14,184.95,2025-04-09,2025-04-09,2025-04-09,4.47,Full Recovery (90%+),unknown,unknown
2025-04-04,HON,-6.03,203.25,190.99,2025-04-09,2025-04-14,,0.8,Good Recovery (75-90%),unknown,unknown
2025-04-04,HPE,-3.91,13.31,12.79,2025-04-07,2025-04-07,2025-04-07,6.63,Full Recovery (90%+),unknown,unknown
2025-04-04,HPQ,-3.04,23.32,22.61,2025-04-07,2025-04-07,2025-04-07,3.83,Full Recovery (90%+),unknown,unknown
2025-04-04,HSY,-3.43,168.0,162.24,2025-04-11,2025-04-14,2025-04-14,1.4,Full Recovery (90%+),unknown,unknown
2025-04-04,HUM,-3.73,263.59,253.77,2025-04-08,2025-04-08,2025-04-08,4.2,Full Recovery (90%+),unknown,unknown
2025-04-04,HWM,-3.12,115.95,112.33,2025-04-07,2025-04-07,2025-04-07,6.47,Full Recovery (90%+),unknown,unknown
2025-04-04,IBM,-4.42,238.0,227.48,2025-04-09,2025-04-11,2025-04-14,1.71,Full Recovery (90%+),unknown,unknown
2025-04-04,ICE,-5.24,165.4,156.74,2025-04-24,,,0.75,Partial Recovery (50-75%),unknown,unknown
2025-04-04,INCY,-3.3,62.65,60.58,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-04-04,INTC,-8.53,21.7,19.85,2025-04-09,2025-04-09,2025-04-09,0.91,Full Recovery (90%+),unknown,unknown
2025-04-04,INTU,-4.52,587.07,560.55,2025-04-09,2025-04-09,2025-04-09,2.4,Full Recovery (90%+),unknown,unknown
2025-04-04,INVH,-3.67,33.78,32.54,2025-04-17,2025-04-17,2025-04-22,1.22,Full Recovery (90%+),unknown,unknown
2025-04-04,IQV,-5.51,163.75,154.73,,,,0.25,Poor Recovery (<50%),unknown,unknown
2025-04-04,IRM,-4.99,81.24,77.19,2025-04-09,2025-04-09,2025-04-09,2.6,Full Recovery (90%+),unknown,unknown
2025-04-04,ISRG,-5.3,476.84,451.58,2025-04-09,2025-04-09,2025-04-09,2.83,Full Recovery (90%+),unknown,unknown
2025-04-04,IT,-3.23,396.04,383.24,2025-04-09,2025-04-09,2025-04-09,2.7,Full Recovery (90%+),unknown,unknown
2025-04-04,ITW,-3.39,233.49,225.57,2025-04-09,2025-04-09,2025-04-09,2.08,Full Recovery (90%+),unknown,unknown
2025-04-04,IVZ,-4.04,13.35,12.81,2025-04-09,2025-04-09,2025-04-09,2.33,Full Recovery (90%+),unknown,unknown
2025-04-04,J,-3.47,115.46,111.45,2025-04-09,2025-04-09,2025-04-09,2.71,Full Recovery (90%+),unknown,unknown
2025-04-04,JCI,-4.43,75.02,71.7,2025-04-09,2025-04-09,2025-04-09,2.82,Full Recovery (90%+),unknown,unknown
2025-04-04,JKHY,-5.99,183.61,172.62,,,,0.12,Poor Recovery (<50%),unknown,unknown
2025-04-04,JNJ,-3.72,159.16,153.24,2025-04-17,2025-04-22,,0.76,Good Recovery (75-90%),unknown,unknown
2025-04-04,JNPR,-3.55,35.2,33.95,2025-04-09,2025-04-09,2025-04-09,1.32,Full Recovery (90%+),unknown,unknown
2025-04-04,KDP,-5.93,35.94,33.81,2025-04-11,2025-04-14,,0.89,Good Recovery (75-90%),unknown,unknown
2025-04-04,KEYS,-4.02,132.34,127.02,2025-04-07,2025-04-09,2025-04-09,3.19,Full Recovery (90%+),unknown,unknown
2025-04-04,KKR,-4.09,96.75,92.79,2025-04-07,2025-04-07,2025-04-07,5.26,Full Recovery (90%+),unknown,unknown
2025-04-04,KMB,-5.42,145.82,137.91,2025-04-14,,,0.62,Partial Recovery (50-75%),unknown,unknown
2025-04-04,KMI,-5.35,26.72,25.29,2025-04-09,2025-04-11,2025-04-14,1.35,Full Recovery (90%+),unknown,unknown
2025-04-04,KO,-3.44,72.42,69.93,2025-04-11,2025-04-14,2025-04-14,1.59,Full Recovery (90%+),unknown,unknown
2025-04-04,KR,-4.98,70.7,67.18,2025-04-14,2025-04-17,2025-04-17,1.65,Full Recovery (90%+),unknown,unknown
2025-04-04,KVUE,-5.66,23.67,22.33,2025-04-17,2025-04-17,,0.79,Good Recovery (75-90%),unknown,unknown
2025-04-04,L,-6.76,89.15,83.12,2025-04-09,,,0.53,Partial Recovery (50-75%),unknown,unknown
2025-04-04,LIN,-5.69,464.36,437.96,2025-04-17,,,0.63,Partial Recovery (50-75%),unknown,unknown
2025-04-04,LLY,-3.14,762.11,738.21,2025-04-09,2025-04-15,2025-04-17,6.12,Full Recovery (90%+),unknown,unknown
2025-04-04,LMT,-3.97,450.0,432.15,2025-04-08,2025-04-09,2025-04-09,2.55,Full Recovery (90%+),unknown,unknown
2025-04-04,LNT,-5.56,64.97,61.36,,,,0.12,Poor Recovery (<50%),"what, could, a, “nuclear, revolution”",https://nationalinterest.org/blog/energy-world/what-could-a-nuclear-revolution-really-look-like
2025-04-04,LRCX,-5.47,62.51,59.09,2025-04-07,2025-04-07,2025-04-07,3.61,Full Recovery (90%+),unknown,unknown
2025-04-04,LUV,-7.61,28.0,25.87,2025-04-09,2025-04-09,2025-04-09,1.26,Full Recovery (90%+),unknown,unknown
2025-04-04,LVS,-4.66,35.0,33.37,2025-04-23,2025-04-24,2025-04-24,1.99,Full Recovery (90%+),unknown,unknown
2025-04-04,LYB,-4.35,60.62,57.98,2025-04-09,,,0.7,Partial Recovery (50-75%),unknown,unknown
2025-04-04,MA,-5.74,518.8,488.99,2025-04-09,2025-04-09,2025-04-15,1.56,Full Recovery (90%+),unknown,unknown
2025-04-04,MAA,-5.93,161.17,151.62,2025-04-14,2025-04-23,,0.83,Good Recovery (75-90%),unknown,unknown
2025-04-04,MCD,-4.6,314.57,300.11,2025-04-11,2025-04-14,2025-04-14,1.31,Full Recovery (90%+),unknown,unknown
2025-04-04,MCHP,-6.96,38.93,36.22,2025-04-07,2025-04-09,2025-04-09,4.02,Full Recovery (90%+),unknown,unknown
2025-04-04,MCK,-4.14,712.59,683.11,,,,0.47,Poor Recovery (<50%),unknown,unknown
2025-04-04,MCO,-6.09,428.55,402.43,2025-04-09,2025-04-09,2025-04-09,1.42,Full Recovery (90%+),unknown,unknown
2025-04-04,MDLZ,-3.07,68.41,66.31,2025-04-14,2025-04-14,2025-04-14,0.95,Full Recovery (90%+),unknown,unknown
2025-04-04,MDT,-5.81,87.99,82.88,,,,0.47,Poor Recovery (<50%),unknown,unknown
2025-04-04,MET,-5.19,72.85,69.07,2025-04-09,2025-04-09,2025-04-09,1.8,Full Recovery (90%+),unknown,unknown
2025-04-04,MKC,-5.66,80.57,76.01,,,,0.35,Poor Recovery (<50%),unknown,unknown
2025-04-04,MKTX,-6.34,227.35,212.94,2025-04-11,2025-04-15,,0.85,Good Recovery (75-90%),unknown,unknown
2025-04-04,MMC,-5.08,242.51,230.2,2025-04-14,,,0.58,Partial Recovery (50-75%),unknown,unknown
2025-04-04,MMM,-5.43,134.19,126.91,2025-04-09,2025-04-09,2025-04-09,1.64,Full Recovery (90%+),"3m, stock, soared, in, q1",https://biztoc.com/x/90400791d968ee55
2025-04-04,MNST,-4.08,59.51,57.08,2025-04-14,2025-04-22,2025-04-22,0.91,Full Recovery (90%+),unknown,unknown
2025-04-04,MOS,-6.09,24.97,23.45,2025-04-09,2025-04-09,2025-04-11,3.74,Full Recovery (90%+),unknown,unknown
2025-04-04,MRK,-5.4,86.12,81.47,,,,0.27,Poor Recovery (<50%),unknown,unknown
2025-04-04,MSCI,-4.81,533.09,507.44,2025-04-09,2025-04-09,2025-04-09,1.92,Full Recovery (90%+),unknown,unknown
2025-04-04,MSI,-6.2,428.71,402.13,2025-04-09,2025-04-11,2025-04-14,1.07,Full Recovery (90%+),unknown,unknown
2025-04-04,MTD,-4.91,1075.41,1022.66,2025-04-09,2025-04-14,2025-04-14,1.14,Full Recovery (90%+),unknown,unknown
2025-04-04,MU,-8.39,70.65,64.72,2025-04-07,2025-04-09,2025-04-09,2.54,Full Recovery (90%+),unknown,unknown
2025-04-04,NDAQ,-4.96,71.81,68.25,2025-04-09,2025-04-09,2025-04-09,2.0,Full Recovery (90%+),unknown,unknown
2025-04-04,NEE,-8.08,72.79,66.91,,,,0.13,Poor Recovery (<50%),unknown,unknown
2025-04-04,NEM,-5.74,46.87,44.18,2025-04-09,2025-04-09,2025-04-09,4.38,Full Recovery (90%+),unknown,unknown
2025-04-04,NFLX,-4.53,896.5,855.86,2025-04-09,2025-04-09,2025-04-09,6.05,Full Recovery (90%+),unknown,unknown
2025-04-04,NI,-6.39,39.76,37.22,2025-04-11,2025-04-14,2025-04-24,0.97,Full Recovery (90%+),unknown,unknown
2025-04-04,NOC,-5.45,513.5,485.52,2025-04-09,2025-04-09,2025-04-09,1.96,Full Recovery (90%+),unknown,unknown
2025-04-04,NOW,-4.59,756.34,721.65,2025-04-09,2025-04-09,2025-04-09,6.45,Full Recovery (90%+),unknown,unknown
2025-04-04,NRG,-8.12,91.0,83.61,2025-04-09,2025-04-09,2025-04-09,3.35,Full Recovery (90%+),unknown,unknown
2025-04-04,NSC,-3.07,217.61,210.93,2025-04-09,2025-04-09,2025-04-09,2.36,Full Recovery (90%+),unknown,unknown
2025-04-04,NTAP,-3.02,78.47,76.1,2025-04-09,2025-04-09,2025-04-09,5.21,Full Recovery (90%+),unknown,unknown
2025-04-04,NVDA,-4.65,98.91,94.31,2025-04-07,2025-04-09,2025-04-09,4.35,Full Recovery (90%+),unknown,unknown
2025-04-04,NWSA,-3.08,25.36,24.58,2025-04-09,2025-04-09,2025-04-09,3.27,Full Recovery (90%+),unknown,unknown
2025-04-04,OKE,-8.58,88.45,80.86,2025-04-09,,,0.72,Partial Recovery (50-75%),unknown,unknown
2025-04-04,ORCL,-3.49,132.43,127.81,2025-04-09,2025-04-09,2025-04-09,2.46,Full Recovery (90%+),unknown,unknown
2025-04-04,ORLY,-3.65,1442.52,1389.87,,,,0.46,Poor Recovery (<50%),unknown,unknown
2025-04-04,OTIS,-7.31,102.46,94.97,2025-04-15,,,0.53,Partial Recovery (50-75%),unknown,unknown
2025-04-04,OXY,-4.41,42.41,40.54,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-04-04,PANW,-3.39,158.96,153.57,2025-04-09,2025-04-09,2025-04-09,4.71,Full Recovery (90%+),unknown,unknown
2025-04-04,PAYC,-4.91,208.35,198.11,2025-04-09,2025-04-09,2025-04-09,2.88,Full Recovery (90%+),unknown,unknown
2025-04-04,PAYX,-6.23,152.84,143.32,2025-04-14,,,0.6,Partial Recovery (50-75%),unknown,unknown
2025-04-04,PCG,-4.75,17.26,16.44,2025-04-11,2025-04-14,2025-04-16,1.34,Full Recovery (90%+),unknown,unknown
2025-04-04,PEG,-4.4,81.31,77.73,2025-04-09,2025-04-09,2025-04-09,1.66,Full Recovery (90%+),unknown,unknown
2025-04-04,PEP,-4.17,152.99,146.61,,,,0.02,Poor Recovery (<50%),unknown,unknown
2025-04-04,PFE,-4.05,23.94,22.97,,,,0.0,Poor Recovery (<50%),unknown,unknown
2025-04-04,PFG,-9.43,80.53,72.94,2025-04-09,,,0.57,Partial Recovery (50-75%),unknown,unknown
2025-04-04,PG,-4.67,170.71,162.74,2025-04-14,2025-04-17,,0.86,Good Recovery (75-90%),unknown,unknown
2025-04-04,PGR,-6.69,276.1,257.64,2025-04-09,2025-04-10,2025-04-11,1.13,Full Recovery (90%+),unknown,unknown
2025-04-04,PLTR,-7.57,80.07,74.01,2025-04-07,2025-04-09,2025-04-09,6.4,Full Recovery (90%+),unknown,unknown
2025-04-04,PM,-6.6,161.27,150.62,2025-04-14,2025-04-15,2025-04-16,1.84,Full Recovery (90%+),unknown,unknown
2025-04-04,PNW,-4.42,95.3,91.09,2025-04-14,2025-04-15,2025-04-22,0.93,Full Recovery (90%+),unknown,unknown
2025-04-04,PPG,-3.16,102.39,99.15,2025-04-09,2025-04-09,2025-04-09,1.54,Full Recovery (90%+),unknown,unknown
2025-04-04,PPL,-5.33,36.4,34.46,2025-04-14,2025-04-22,2025-04-22,0.92,Full Recovery (90%+),unknown,unknown
2025-04-04,PRU,-4.45,101.03,96.53,2025-04-09,2025-04-09,2025-04-09,1.67,Full Recovery (90%+),unknown,unknown
2025-04-04,PSA,-3.34,294.35,284.53,2025-04-17,2025-04-17,2025-04-17,1.24,Full Recovery (90%+),unknown,unknown
2025-04-04,PSX,-3.73,102.64,98.81,2025-04-09,2025-04-09,2025-04-09,1.54,Full Recovery (90%+),unknown,unknown
2025-04-04,PTC,-4.17,145.85,139.77,2025-04-09,2025-04-09,2025-04-09,2.35,Full Recovery (90%+),unknown,unknown
2025-04-04,QCOM,-5.12,134.34,127.46,2025-04-09,2025-04-09,2025-04-09,3.07,Full Recovery (90%+),unknown,unknown
2025-04-04,REG,-5.52,72.79,68.77,2025-04-17,2025-04-22,,0.88,Good Recovery (75-90%),unknown,unknown
